customer_id,name,region,channel
8161,James Coleman,East,Primary
8162,Travis Cook,East,Primary
8163,James Williams,West,Secondary
8164,Mr. Douglas Stone,East,Primary
8165,Joshua Taylor,West,Secondary
8166,Karen Maxwell,South,Primary
8167,Stacey Gray,East,Primary
8168,Heather Dorsey,East,Secondary
8169,Samantha Cortez,West,Secondary
8170,Dustin Cook,North,Secondary
8171,Melissa Clay,South,Secondary
8172,Mark Potter,West,Primary
8173,Kelly Davis,North,Primary
8174,Matthew Chavez,South,Secondary
8175,Andrew Hendricks,North,Primary
8176,Ryan Parker,South,Secondary
8177,Russell Maldonado,East,Primary
8178,Deanna Larson,West,Secondary
8179,Thomas Pierce,West,Primary
8180,Stacy Beck,West,Secondary
8181,Mr. Brandon Wright,North,Primary
8182,Sheri Cline,East,Secondary
8183,Jennifer Sellers,West,Primary
8184,Frederick Watson,West,Secondary
8185,Tyler Holmes,East,Secondary
8186,David Lopez,South,Secondary
8187,Henry Brown,West,Primary
8188,Brandon Bowman,East,Secondary
8189,Katherine Nielsen,East,Secondary
8190,William Perez,South,Primary
8191,Elizabeth Gutierrez,East,Secondary
8192,Teresa Miller,North,Secondary
8193,Sheila Wheeler,West,Secondary
8194,Brent Wong,East,Primary
8195,Daniel Allen,East,Primary
8196,Lindsey Graves,East,Primary
8197,Ashley Kent,North,Primary
8198,Elizabeth Lang,East,Secondary
8199,Christina Lopez,South,Secondary
8200,Donna Williams,North,Secondary
8201,Penny Flowers,North,Secondary
8202,Danielle Martin,South,Secondary
8203,Marisa Thompson,West,Secondary
8204,Mary Cooper,South,Primary
8205,Shelley Wong,North,Primary
8206,Theresa Bridges,South,Secondary
8207,Veronica Morales,South,Primary
8208,Todd Barker,East,Primary
8209,Michael Rosario,South,Primary
8210,James Brown,North,Primary
8211,Tamara Stevens,South,Secondary
8212,Paul Vargas,East,Primary
8213,Travis Gilbert,North,Secondary
8214,Sara Coleman,North,Primary
8215,Connie Boyd,North,Primary
8216,Chase Barnett,East,Primary
8217,Julia Browning,West,Secondary
8218,Mr. Matthew Carter,South,Secondary
8219,Renee Walker,West,Primary
8220,Elijah Mitchell,South,Primary
8221,Robert Rangel,West,Primary
8222,James Morgan,West,Secondary
8223,Michael Miller,West,Primary
8224,William Holland,South,Primary
8225,Jose Hansen,West,Secondary
8226,Megan Hall,West,Secondary
8227,Kyle Poole,South,Primary
8228,Katelyn Pena,West,Primary
8229,Kevin Bowers,South,Secondary
8230,John Garcia,East,Secondary
8231,Emily Alvarez,East,Primary
8232,James Murphy,North,Primary
8233,Shelly Stanley,North,Primary
8234,Henry Graham,North,Primary
8235,Jennifer Wright,North,Primary
8236,Rhonda Landry,East,Primary
8237,Megan Clark,North,Secondary
8238,Christina Taylor,North,Primary
8239,Charles Owens,East,Secondary
8240,John Kent,West,Secondary
8241,Robert Murray,North,Secondary
8242,William Jones,South,Secondary
8243,Kyle Bryan,South,Secondary
8244,Sherry Wang,South,Secondary
8245,Jillian Maddox,South,Secondary
8246,Christopher Lewis,West,Primary
8247,Donald White,East,Secondary
8248,Jessica Douglas,East,Secondary
8249,Virginia Warren,South,Secondary
8250,Isaac Harris,North,Primary
8251,Virginia Wade,South,Secondary
8252,Deborah West,East,Primary
8253,Ryan Cox,West,Secondary
8254,Heidi Allen,West,Primary
8255,Amy Brown,East,Secondary
8256,David White,North,Primary
8257,Christopher Molina,South,Secondary
8258,Francis Lewis,North,Secondary
8259,Alyssa Davis,East,Primary
8260,Amy Wilson,East,Primary
8261,Deborah Hernandez,South,Primary
8262,Tyler Boyd,South,Primary
8263,Kyle Meza,West,Secondary
8264,Dr. Amber Mcguire,South,Primary
8265,Bryan Watson,South,Primary
8266,Stephen Swanson,North,Primary
8267,Jasmine Ramos,East,Primary
8268,William Harvey,North,Secondary
8269,Michael Smith,West,Secondary
8270,Randall Cole MD,West,Secondary
8271,Kim Martin,East,Primary
8272,Matthew Ritter,North,Primary
8273,Amber Patterson,South,Secondary
8274,Larry Waters,North,Secondary
8275,John Griffin,East,Primary
8276,Joseph Morrow,North,Primary
8277,Benjamin Donaldson,North,Primary
8278,Wanda Parks,South,Primary
8279,Amy Jones,North,Secondary
8280,Sharon Hays,South,Secondary
8281,Samantha Williams,North,Primary
8282,Heather Hall,East,Primary
8283,Dylan Gibson,East,Primary
8284,Charles Meyer,East,Primary
8285,Larry Welch DDS,East,Secondary
8286,Anita Lindsey,South,Secondary
8287,Rachel Richard,West,Secondary
8288,Michelle Stephens,South,Primary
8289,James Lewis,West,Secondary
8290,Rebecca Murillo,East,Secondary
8291,Tara Henry,East,Secondary
8292,Gregory Russo,South,Secondary
8293,Kenneth Archer,South,Primary
8294,Lindsay Hartman,East,Primary
8295,Dawn Miller,East,Secondary
8296,Brian Montoya,West,Secondary
8297,Melinda Dorsey,West,Secondary
8298,Cole Salas,North,Secondary
8299,John Mcbride,West,Secondary
8300,Stephen Berry,South,Primary
8301,Jeffery Gilbert,West,Secondary
8302,Andrew Warren,South,Secondary
8303,Michael Wagner,North,Secondary
8304,Chelsey Evans,West,Secondary
8305,David Rodriguez,East,Secondary
8306,Nicole Hernandez,South,Secondary
8307,Alexander Hall,West,Secondary
8308,Cynthia Neal,East,Secondary
8309,Samuel Love,East,Primary
8310,Kiara Nguyen,North,Primary
8311,Scott Hurley,South,Primary
8312,Amy Snow,North,Secondary
8313,Katrina Rangel,South,Secondary
8314,Thomas Bradley,West,Primary
8315,Jasmine Decker,West,Primary
8316,Lisa Ramos,North,Primary
8317,Steven Clark,North,Secondary
8318,Ms. Theresa Campos,North,Primary
8319,Julie Sharp,North,Primary
8320,Bethany Obrien,North,Primary
8321,Mr. Vincent Garcia Jr.,North,Primary
8322,John Edwards,South,Secondary
8323,Carol Mckay,North,Primary
8324,Kevin Ponce,North,Primary
8325,Jennifer Larsen,North,Secondary
8326,Michael Sullivan,South,Secondary
8327,David Foster,West,Secondary
8328,Amanda Sparks,West,Secondary
8329,William Boyle,South,Secondary
8330,Aaron Parks,West,Secondary
8331,Casey Butler,North,Secondary
8332,Vanessa Villanueva,East,Primary
8333,Dawn Copeland,East,Primary
8334,Cory Webb,East,Primary
8335,Catherine Lang,South,Secondary
8336,David Higgins,South,Secondary
8337,Julie Burke,West,Primary
8338,Christopher Hawkins,North,Primary
8339,Richard Gibson,East,Primary
8340,Nicole Stevens,North,Secondary
8341,Mrs. Debbie Sherman,South,Secondary
8342,Brian Rodgers,South,Primary
8343,Catherine Woods,North,Secondary
8344,Daniel Martinez,West,Secondary
8345,Jason Freeman,West,Primary
8346,Holly Phillips,South,Primary
8347,Michele Cortez,North,Primary
8348,Chad Price MD,East,Secondary
8349,Sharon Ruiz,East,Primary
8350,Emily Zuniga,West,Secondary
8351,Zachary Young,West,Secondary
8352,Courtney Miller,North,Primary
8353,Rebecca Lee,East,Primary
8354,Joseph Lewis,North,Secondary
8355,Amanda Quinn,East,Secondary
8356,Jessica Wilson,South,Secondary
8357,Thomas Hunt,East,Primary
8358,Nicole Steele,East,Primary
8359,Stephanie Anderson,West,Secondary
8360,Erin Christian,West,Secondary
8361,Katherine Heath,West,Secondary
8362,Aaron Harris,North,Primary
8363,Christopher Hill,South,Secondary
8364,Neil Schneider,East,Secondary
8365,Laura Hernandez,East,Primary
8366,Charles Brown,West,Primary
8367,Jeffrey Hoffman,South,Primary
8368,Mrs. Amanda Hernandez,North,Primary
8369,Jennifer Newton,West,Secondary
8370,Daniel Foster,West,Primary
8371,Keith Simon DDS,South,Secondary
8372,Ryan Anderson,West,Primary
8373,William Reed,East,Secondary
8374,Christian Figueroa,North,Secondary
8375,Amanda Miller,West,Secondary
8376,Shawn Green,South,Primary
8377,Jessica Brewer,North,Primary
8378,Carolyn Jackson,West,Secondary
8379,Becky Scott,South,Secondary
8380,Matthew Roberts,South,Primary
8381,Christina Salazar,West,Secondary
8382,Amy Cox,West,Secondary
8383,Jason Ayala,South,Secondary
8384,Sandra Wagner,North,Primary
8385,Patrick Walker,North,Primary
8386,Rhonda Cortez,North,Primary
8387,Patrick Alexander,North,Primary
8388,Emily Luna,West,Secondary
8389,Vickie Thompson,South,Primary
8390,Samantha Navarro,West,Primary
8391,Jeremy Evans,South,Primary
8392,Candace Jenkins,North,Secondary
8393,Heather Anderson,West,Primary
8394,Lisa Hickman,East,Secondary
8395,Mr. Steven Dixon,West,Primary
8396,Tom Lewis,East,Secondary
8397,Joshua Oconnor,North,Primary
8398,Sarah Hicks,West,Primary
8399,Ricky Lee,East,Secondary
8400,Joseph Smith,East,Primary
8401,Joshua Lopez,East,Primary
8402,Deborah Olsen,East,Secondary
8403,Barbara Orozco,South,Primary
8404,Zachary Castro Jr.,North,Primary
8405,Angela Harvey,East,Secondary
8406,Karen Suarez,North,Primary
8407,Carmen Smith,West,Secondary
8408,Sean Mercado,West,Secondary
8409,Daniel Bailey,North,Primary
8410,Anthony Nixon,South,Primary
8411,Amanda Lopez,South,Primary
8412,Robert Melton,East,Secondary
8413,Madison Suarez,North,Secondary
8414,Anthony Bradley,East,Secondary
8415,Linda Fitzgerald,West,Primary
8416,Christian Torres,West,Primary
8417,Julie David,North,Secondary
8418,Kathleen Acevedo,East,Primary
8419,Howard Smith,South,Secondary
8420,Kathleen Page,West,Secondary
8421,Paul Duncan,North,Secondary
8422,Eric Henson,North,Primary
8423,Brian Bryant,South,Primary
8424,James Fleming,North,Primary
8425,Brian Perkins,West,Secondary
8426,Mark Smith,East,Secondary
8427,David Nelson,East,Secondary
8428,Wesley Walker,East,Secondary
8429,Stephanie Sanchez,East,Secondary
8430,Linda Howard,South,Secondary
8431,Sheila Ruiz,West,Secondary
8432,Nicholas Garcia,North,Primary
8433,Kimberly Ward,East,Primary
8434,Nancy Campos,East,Secondary
8435,Melinda Brown,North,Primary
8436,Linda Barnes,West,Secondary
8437,Michael Christensen,North,Primary
8438,Jason Jordan,West,Primary
8439,Lori Herrera,West,Primary
8440,Zachary Keith,West,Primary
8441,Justin Mueller,South,Primary
8442,Michelle Lee,West,Secondary
8443,Kimberly Lewis,North,Primary
8444,Diane Garcia,East,Secondary
8445,April Washington,North,Primary
8446,Alice Chung,South,Secondary
8447,Thomas Daniels,East,Primary
8448,Anthony Dodson,South,Primary
8449,Alexander Duran,West,Secondary
8450,Pamela Weiss,North,Secondary
8451,Alex Calderon,West,Secondary
8452,Michele Poole,South,Secondary
8453,Zachary Hays,North,Primary
8454,Charles Mckay,North,Primary
8455,Lisa Alvarez,North,Secondary
8456,Kristin Lyons,North,Primary
8457,Nathan Barnes,North,Secondary
8458,Patrick Henry,West,Secondary
8459,Mary James,North,Primary
8460,Judith Wilkerson,North,Primary
8461,Sarah Dunlap,West,Secondary
8462,Brent Avila,West,Primary
8463,Steven Sanchez,South,Primary
8464,Anita Williams,West,Primary
8465,Cheryl Davis,North,Secondary
8466,Katie Taylor,South,Secondary
8467,Gary Lopez,South,Primary
8468,Alison Marshall,East,Secondary
8469,Michael Vance,South,Primary
8470,Michael Hawkins,South,Primary
8471,Veronica Fox,East,Primary
8472,Andrew Richards,West,Primary
8473,Ashley Short,West,Secondary
8474,Amy Scott,West,Secondary
8475,Pamela Friedman,East,Secondary
8476,Tamara Johnson,North,Primary
8477,Brian Gonzales,West,Primary
8478,Brandon Smith,East,Primary
8479,Rachel Manning,South,Secondary
8480,Alexander Fleming,North,Secondary
8481,Erin Odonnell,West,Secondary
8482,Lisa Suarez,South,Secondary
8483,Brianna Davis,East,Primary
8484,Wendy Rosario,East,Secondary
8485,Daniel Escobar,East,Secondary
8486,Mike Romero,North,Secondary
8487,Christopher Wilson,West,Primary
8488,Samuel Anderson,West,Secondary
8489,Thomas Winters,South,Secondary
8490,Jonathan Parker,South,Primary
8491,Joseph Chen,West,Secondary
8492,Mitchell Mcintyre,North,Secondary
8493,Krista Mueller,North,Secondary
8494,James Morse,North,Secondary
8495,Kristine Moran,North,Primary
8496,Steven Valenzuela,South,Secondary
8497,Mr. Richard Thornton,West,Secondary
8498,Ryan Ramsey,North,Primary
8499,Sydney Schmitt,West,Primary
8500,Cassandra Klein,West,Primary
8501,Lori Manning,North,Primary
8502,Dylan Freeman,West,Secondary
8503,Manuel Sweeney,South,Secondary
8504,Laura Wilson,East,Primary
8505,Aaron Travis,West,Secondary
8506,Anna Johnson,North,Secondary
8507,Laura Joseph,West,Primary
8508,Julie Schultz,East,Secondary
8509,Chloe Rice,West,Primary
8510,Jenna Gardner,South,Primary
8511,Michael Sutton,South,Primary
8512,Diana Meyer,South,Primary
8513,Adrian Williams,West,Secondary
8514,Jennifer Jones,East,Secondary
8515,Trevor Bryant,North,Secondary
8516,Todd Martin,South,Secondary
8517,Lori Woods,South,Primary
8518,Frank Malone,West,Secondary
8519,John Gomez,East,Secondary
8520,Jacob Gilmore,West,Secondary
8521,Shawna Vargas,South,Secondary
8522,Rachel Peterson,West,Secondary
8523,Stephanie Brown,South,Secondary
8524,Joseph Garcia,East,Secondary
8525,Michelle Mcdowell,East,Secondary
8526,Kevin Smith,West,Primary
8527,Nicholas Cook,East,Primary
8528,Andrea Ortiz,West,Primary
8529,James Mullins,East,Secondary
8530,Barbara Harris,North,Secondary
8531,Andrew Vazquez,East,Primary
8532,Kenneth Moore,North,Secondary
8533,Sara Stevens,East,Secondary
8534,Ryan Mejia,South,Primary
8535,Julie House,South,Secondary
8536,John Murray,South,Primary
8537,Richard Schmidt,West,Secondary
8538,Isaac Lee,South,Primary
8539,Lisa Day,South,Primary
8540,Vanessa Gutierrez,East,Secondary
8541,Victor Hill,North,Primary
8542,Erica Haynes,West,Primary
8543,Jennifer Lewis,North,Secondary
8544,Lynn Bell,West,Secondary
8545,Terry Perez,South,Primary
8546,Lindsey Maynard,West,Primary
8547,Morgan Herrera,South,Primary
8548,Sarah Carter,West,Primary
8549,Spencer Arnold,West,Secondary
8550,Angela Walter,South,Secondary
8551,Patricia Hudson,North,Secondary
8552,Yvette Randall,North,Primary
8553,Kaitlyn Scott,East,Secondary
8554,Erika Anderson,West,Secondary
8555,Rebecca Sherman,West,Secondary
8556,Elizabeth Friedman,North,Secondary
8557,Todd Zamora,South,Secondary
8558,Dr. Jeffrey Powell,West,Primary
8559,Angela Baxter,North,Secondary
8560,Kayla Donovan,North,Secondary
8561,Jason Rojas Jr.,North,Secondary
8562,Timothy Flynn,South,Secondary
8563,Kayla Chapman,South,Primary
8564,Cole Flores,North,Primary
8565,John Tucker,East,Primary
8566,Denise Bell,South,Primary
8567,Wesley Crawford,East,Primary
8568,George Thomas,North,Primary
8569,Allison Murphy,East,Primary
8570,Nicholas Booker,South,Secondary
8571,Erica Vega,South,Secondary
8572,Matthew Riley,West,Secondary
8573,Richard Alvarez,North,Primary
8574,Brianna Clark,South,Secondary
8575,Christine Evans,East,Secondary
8576,Barbara Wood,South,Secondary
8577,Heidi Ayala,West,Primary
8578,Kevin Villanueva,West,Primary
8579,Linda Morris,East,Primary
8580,Ryan Schwartz,South,Secondary
8581,Christina Duran,North,Primary
8582,Kimberly Jones,South,Secondary
8583,Rhonda Hill,East,Secondary
8584,Stephanie King,North,Secondary
8585,Dr. William Salazar,West,Primary
8586,Daniel Jennings,South,Secondary
8587,Juan Patel,West,Secondary
8588,Michael Smith,East,Secondary
8589,David Yu,East,Secondary
8590,Kimberly Holden,South,Primary
8591,Stephen Hawkins,West,Primary
8592,Marisa Spencer,South,Primary
8593,Melissa Bates,West,Primary
8594,Melinda Rangel,South,Secondary
8595,Brian Simpson,East,Primary
8596,Kathleen Smith,North,Primary
8597,Melvin Reyes,North,Primary
8598,Eric Wilkinson,East,Secondary
8599,Stephen Thornton,East,Secondary
8600,James Wilson,South,Primary
8601,Cody Rodriguez,South,Primary
8602,Stephanie Cohen,West,Primary
8603,Sharon Brown,East,Primary
8604,Susan Hart,East,Primary
8605,Christopher Schmidt,East,Primary
8606,Candace Brown,South,Secondary
8607,Allen Price,South,Secondary
8608,John Knox,North,Primary
8609,Laura Graham,North,Secondary
8610,Hunter Neal,North,Secondary
8611,Joshua Mcbride,North,Primary
8612,Nicholas Lloyd,East,Primary
8613,Bonnie Glenn,North,Primary
8614,Robert Lopez,North,Primary
8615,David Williams,North,Secondary
8616,Donald Wallace,North,Secondary
8617,Joshua Butler,South,Primary
8618,Michael Manning,West,Primary
8619,Sara Colon,West,Primary
8620,Melinda Young,South,Primary
8621,Mrs. Zoe Copeland MD,West,Primary
8622,Vernon Trujillo,North,Secondary
8623,Amanda Fields,South,Primary
8624,Amanda Cooper,West,Primary
8625,Tracey Gonzales,West,Secondary
8626,Patrick Martin,South,Secondary
8627,Paul Torres,South,Primary
8628,Paul Powell,North,Primary
8629,David Cox,West,Secondary
8630,Chad Russell,South,Secondary
8631,Craig Bryant,South,Secondary
8632,Sandra Vargas,South,Secondary
8633,Michael Gonzales,West,Secondary
8634,Felicia Valentine,North,Secondary
8635,Caitlin Jones,North,Primary
8636,Robert Petersen,South,Primary
8637,Dr. Cynthia Mcgrath MD,West,Primary
8638,Jason Walls,South,Secondary
8639,Amanda Fletcher,East,Primary
8640,Amber Gutierrez,North,Secondary
8641,Timothy Boyer,West,Primary
8642,Katelyn Rosales,West,Secondary
8643,Richard Nicholson,East,Primary
8644,Jimmy Khan,North,Secondary
8645,Donald Torres,East,Primary
8646,Bobby Barker Jr.,North,Secondary
8647,Kimberly Anderson,West,Primary
8648,Donna Edwards,West,Secondary
8649,Rachel Armstrong,South,Primary
8650,James Zavala,South,Secondary
8651,Gail Moore,North,Secondary
8652,Stephanie Jones DVM,South,Primary
8653,Eddie Jordan,West,Primary
8654,Virginia Cooper,South,Primary
8655,Donald Figueroa,West,Secondary
8656,Joseph Phillips,North,Secondary
8657,James Collins,East,Primary
8658,Toni Graham,South,Primary
8659,Jennifer Hartman,West,Primary
8660,Dean Gray,West,Secondary
8661,Tanya Boyd,East,Primary
8662,Donald Simpson,North,Secondary
8663,Tammy Chavez,South,Secondary
8664,Gary Powell,East,Secondary
8665,Derek Cunningham,East,Secondary
8666,Ronald Skinner,West,Primary
8667,Pamela Daniel,North,Primary
8668,Whitney Lawrence,West,Primary
8669,Melissa Moore,South,Secondary
8670,Alex Taylor,North,Primary
8671,Steven Perry,West,Primary
8672,Troy Rubio,South,Secondary
8673,Kimberly Anderson,South,Primary
8674,Leslie Craig,East,Primary
8675,Pam Nielsen,North,Secondary
8676,Cody Rivera,South,Secondary
8677,Andrew Barnett,South,Primary
8678,Omar Hamilton,North,Secondary
8679,Kayla Gray,West,Secondary
8680,Teresa Delgado,West,Primary
8681,Brian Hayes,East,Primary
8682,Matthew Parker,North,Secondary
8683,Matthew Campbell,West,Primary
8684,Derek Jones,South,Secondary
8685,Thomas Alvarez,North,Primary
8686,Stacey Davis,East,Secondary
8687,Elizabeth Lambert,West,Secondary
8688,Daniel Anderson,West,Primary
8689,Lee Miller,South,Secondary
8690,Samantha Hernandez,North,Primary
8691,Dr. Karla Li DVM,West,Primary
8692,Amanda Hart,East,Secondary
8693,Mrs. Krystal Jackson,South,Primary
8694,Ryan Johnson,South,Primary
8695,Danielle Carey,North,Primary
8696,Jeffrey Johnson,North,Secondary
8697,Jenna Bryant,West,Secondary
8698,Tracy James,East,Secondary
8699,Eric Sweeney,North,Secondary
8700,David Taylor,West,Secondary
8701,Tracey Miller,East,Secondary
8702,Laura Gonzalez,North,Primary
8703,Candice Stephens,North,Secondary
8704,Mary Lyons,East,Primary
8705,Mr. Billy Luna,South,Primary
8706,Lisa Guzman,South,Primary
8707,Joseph Oconnell,South,Primary
8708,Whitney Case,West,Secondary
8709,Stephanie Jones,East,Secondary
8710,Latoya May,South,Secondary
8711,Christina Young,North,Primary
8712,Phillip Thomas,South,Secondary
8713,Andrew Mccarty,East,Primary
8714,Kristin Jefferson,South,Primary
8715,Brian Moore,West,Secondary
8716,Julie Garcia,West,Secondary
8717,Daniel Stephens,East,Primary
8718,Jenna Fleming,West,Secondary
8719,Gina Smith,West,Secondary
8720,Carmen Pearson,North,Primary
8721,Bethany Mccarty,West,Secondary
8722,Kimberly Cain,North,Primary
8723,Cheryl Hodge,East,Secondary
8724,Kevin Patton,East,Primary
8725,Terry Livingston,North,Secondary
8726,Ashley Rosales,South,Primary
8727,Amanda Robinson,North,Secondary
8728,Dale Perez,West,Primary
8729,Sergio Simmons,East,Primary
8730,John Lane,East,Primary
8731,Andrew Sullivan,South,Primary
8732,Andrew Brewer,West,Primary
8733,Wanda Grimes,West,Primary
8734,David Norris,West,Primary
8735,Alex Edwards,West,Primary
8736,Kelly Davis,North,Primary
8737,Melanie Wallace,East,Primary
8738,Steven Hinton,South,Secondary
8739,Lauren Krause,West,Primary
8740,Julie Ramsey,West,Secondary
8741,Ryan Floyd,North,Primary
8742,Matthew Robinson,South,Primary
8743,Sherri Tran,East,Primary
8744,Debbie Floyd,North,Primary
8745,Kristin Miller,West,Secondary
8746,Dana Gibson,South,Primary
8747,Shannon Singleton,North,Primary
8748,Marcus Brock,West,Primary
8749,James Kline,South,Secondary
8750,Melissa Vasquez,West,Secondary
8751,Elizabeth Simmons,South,Primary
8752,Sarah Baker,West,Secondary
8753,Kevin Bartlett,East,Primary
8754,Natalie Rodriguez,North,Secondary
8755,Holly Bennett,East,Secondary
8756,Anita Serrano,North,Primary
8757,Kimberly Crawford,South,Secondary
8758,Jeffery Bolton,West,Primary
8759,Susan Pham,South,Primary
8760,Jennifer Solis,East,Primary
8761,Brandon Peterson,South,Secondary
8762,Michael Rivera,South,Secondary
8763,Alison Graham,North,Secondary
8764,Paula Hoover,East,Secondary
8765,Jennifer Rice,West,Secondary
8766,Katherine Taylor,South,Primary
8767,Samuel Kelley,East,Primary
8768,Crystal Michael,North,Secondary
8769,Theresa Gardner,North,Primary
8770,Todd Erickson,East,Primary
8771,Lindsey Morgan,North,Primary
8772,Tracy Smith,East,Primary
8773,Ryan Dean,West,Secondary
8774,John Bishop,East,Secondary
8775,Jennifer Whitney,North,Primary
8776,Michael Martinez,North,Primary
8777,Patricia Bray,North,Secondary
8778,Brian Hansen Jr.,South,Secondary
8779,Randall Evans,North,Primary
8780,Rhonda Armstrong,South,Secondary
8781,Vincent Marshall,West,Secondary
8782,Rhonda Long,South,Secondary
8783,Wendy Davenport MD,North,Secondary
8784,Michael King,West,Secondary
8785,Jacob Smith,West,Secondary
8786,Calvin Little,North,Secondary
8787,Kathryn Fuller,East,Primary
8788,Zachary Brown,South,Secondary
8789,Brandi Ortiz,South,Secondary
8790,April Gray,West,Secondary
8791,Brenda Garcia,South,Primary
8792,Jeffery Warren,North,Primary
8793,Erik Jones,East,Primary
8794,Denise Colon,South,Primary
8795,Erin Monroe,North,Primary
8796,Scott Williamson,East,Primary
8797,Amy Foster,West,Primary
8798,Kelly Fitzgerald,North,Secondary
8799,Jennifer Perry,East,Secondary
8800,Emily Baker MD,South,Secondary
8801,Ms. Stephanie Pratt MD,East,Primary
8802,Rebecca Martinez,South,Primary
8803,Timothy Williamson,South,Primary
8804,Donna Barrett,North,Primary
8805,Caleb Ayala,West,Primary
8806,Brett Daniel,West,Secondary
8807,Thomas Parks,South,Secondary
8808,Paul Gilbert,North,Primary
8809,Nicole Dixon,North,Secondary
8810,James Haney,West,Primary
8811,Thomas Taylor,North,Secondary
8812,Brian Becker,South,Primary
8813,Manuel Parker,North,Secondary
8814,Amy Mcguire,West,Secondary
8815,Rebecca Martinez,East,Primary
8816,Melinda Ramirez,South,Secondary
8817,Randy Reed,East,Primary
8818,Keith Chambers,West,Secondary
8819,Melissa Rios,North,Primary
8820,Amy Randolph,North,Secondary
8821,Danny Moody,South,Primary
8822,Kathryn Miles,West,Secondary
8823,John Sanchez,North,Primary
8824,Crystal Salazar,South,Secondary
8825,Patrick Price,West,Secondary
8826,Anthony Miller,East,Secondary
8827,Danielle Cook,East,Secondary
8828,Claudia Hayes,East,Primary
8829,Alyssa Mitchell,South,Primary
8830,Megan Daniels,East,Primary
8831,Nathan Roberson,South,Secondary
8832,Cassandra Rodriguez,East,Secondary
8833,Connie Garcia,North,Secondary
8834,Angela Avila,East,Secondary
8835,Robert Vaughn,North,Primary
8836,Samantha Rodriguez,West,Secondary
8837,April Acevedo,West,Primary
8838,Karen Hernandez,North,Primary
8839,Donna Bentley,South,Primary
8840,Anthony Webb,North,Primary
8841,Danny Bush,West,Secondary
8842,Donna Nelson,North,Secondary
8843,Troy Garcia,West,Secondary
8844,Christopher Henderson,South,Secondary
8845,Christopher Lee,South,Primary
8846,Mary Chambers,West,Primary
8847,Alan Green,East,Secondary
8848,Timothy Wright,West,Secondary
8849,Brandon Wright,South,Primary
8850,Savannah Hansen,South,Secondary
8851,Adrienne Johnson,North,Primary
8852,Kaylee Jones,South,Primary
8853,Bruce Williams DDS,North,Primary
8854,Ian Ball,West,Secondary
8855,David Cruz,East,Primary
8856,Michael Wolf MD,North,Secondary
8857,Denise Diaz,South,Primary
8858,Mark Barry,East,Secondary
8859,Dr. Richard Mack MD,West,Primary
8860,Rebecca Rodriguez,South,Primary
8861,Marie Moyer,North,Secondary
8862,Teresa Miller,South,Secondary
8863,Shaun Perry,North,Secondary
8864,James Snyder,East,Primary
8865,Stephen Walls,South,Primary
8866,Jacqueline Rosales,East,Secondary
8867,Robert Sullivan,West,Primary
8868,Jennifer Brown,West,Secondary
8869,Tanya Pearson,East,Primary
8870,Jason Rollins,North,Primary
8871,Erica Bates,South,Primary
8872,Matthew Smith,South,Primary
8873,Jacob Allen,South,Primary
8874,Betty Fletcher,West,Primary
8875,William Park,West,Secondary
8876,Katherine Roberts,South,Primary
8877,Jeff Cox,North,Secondary
8878,Elizabeth Turner,East,Secondary
8879,Anthony Keith,West,Secondary
8880,Ryan Jones,West,Primary
8881,Jordan Chan,South,Secondary
8882,Joy Drake,West,Secondary
8883,Meghan Brown,South,Primary
8884,Sarah Moore,East,Primary
8885,Evan Davis,West,Primary
8886,Erika Powell,South,Primary
8887,Lori Clark,East,Primary
8888,Scott Williams,West,Secondary
8889,Norma Figueroa,West,Secondary
8890,Nichole Valdez,North,Primary
8891,Ralph Burns,South,Secondary
8892,Nicole Kelly,North,Primary
8893,Lori Mooney,South,Secondary
8894,Audrey Wade,West,Primary
8895,Patrick Summers,South,Primary
8896,Tammy Fisher,West,Secondary
8897,Ann Mclaughlin,South,Secondary
8898,Kristen Diaz,North,Secondary
8899,Louis Lopez,South,Secondary
8900,Christine Johnson,South,Primary
8901,Mike Gallagher,South,Primary
8902,Bryan Guerrero,North,Primary
8903,Randy Miller,North,Secondary
8904,Kelly Lynn,North,Primary
8905,Michael Boyd,South,Secondary
8906,Sylvia Burns,West,Primary
8907,Alexandra Williamson,East,Secondary
8908,Rachel Acosta,South,Secondary
8909,Ms. Tanya Carpenter DDS,East,Secondary
8910,Carl Horn,East,Primary
8911,Morgan Miller,South,Secondary
8912,Emily Mcconnell,South,Secondary
8913,Michael Lee,East,Primary
8914,Gabriella David,North,Primary
8915,Mallory Sanchez,North,Primary
8916,Cody Parker,North,Secondary
8917,Rebecca Jones,West,Secondary
8918,Shawn Perry,South,Secondary
8919,Alexis Avila,South,Secondary
8920,Jeffrey Russo,East,Secondary
8921,Jennifer Smith,West,Secondary
8922,Michael Williams,West,Primary
8923,Randall Thompson,North,Primary
8924,Tammy Smith,South,Secondary
8925,William Gonzalez,West,Secondary
8926,Christopher Joseph,North,Primary
8927,John Hernandez,West,Secondary
8928,Jose Rodriguez,West,Primary
8929,Tiffany Cook,South,Primary
8930,Sean Thomas,East,Primary
8931,Diana Brown,North,Primary
8932,Christy Larson,East,Secondary
8933,Scott Whitaker,West,Secondary
8934,Russell Garcia,East,Secondary
8935,Douglas Fox,South,Secondary
8936,Steve Perkins,East,Secondary
8937,Ryan Richards,East,Secondary
8938,John Johnson,North,Primary
8939,Rhonda Zuniga,South,Secondary
